example_id,pair_id,conversation_id,customer_message,context_before_customer,brand_response,is_initial_inquiry,existing_heuristic_intent,existing_candidate_intents,hard_case_category,response_type,sampling_stratum,human_primary_intent,human_secondary_intents,human_is_ambiguous,human_is_multi_intent,human_notes,annotation_status,annotation_method,suggested_primary_intent,suggested_secondary_intents,suggested_is_ambiguous,suggested_is_multi_intent,suggested_notes,suggestion_confidence,suggestion_reasoning
cand_0283,pair_2598645_2598644,2598645,@115888 y’all ever gonna make an update to adapt to the iPhone X or am I just gonna have to give in to Apple Music????,,@735713 Hey! We understand - we’re working on it as we speak. Stay tuned /RB,True,app_technical_device,app_technical_device,normal,Other / Miscellaneous,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0284,pair_2605043_2605042,2605043,@115888 @15672 where is the album! we need the damn album! #PerfectVelvet !,,"@737076 Hopefully we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /KM",True,content_catalog_licensing,content_catalog_licensing,normal,Other / Miscellaneous,intent_coverage_content_catalog_licensing,,,,,,pending,,content_catalog_licensing,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching content_catalog_licensing in the documented taxonomy.
cand_0285,pair_2607216_2607215,2607216,Why isnt @51716 Killa Season on @115888 ?,,"@737548 Hey! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /CP",True,unclear_insufficient_context,,normal,Other / Miscellaneous,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0286,pair_2609463_2609461,2609463,"Excuse me @115888, why is my desktop version not also Premium? I pay for Premium, so I expect Premium across all platforms - not just mobile. What can you do please?",,"@738046 Hey, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt",True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0287,pair_2616807_2616806,2616807,"@SpotifyCares app says my email is taken when I try to log in, when i try to log in with my email it says I'm using facebook credentials. No way to reset my password or delete my account to just make a new one without using facebook. Help?",,"@739616 Hey Caleb, help's here! Can you DM us your account's email address? We'll take a look under the hood /MV https://t.co/ldFdZRiNAt",True,account_access_credentials,account_access_credentials,normal,Redirect / DM,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0288,pair_2618535_2618534,2618535,TANGINA TALAGA NAKALIMUTAN KO PASSWORD AT EMAIL NG SPOTIFY Q PUCHA!!! ALAWS TULOY AKO NGAYON PREMIUM :((((,,"@739997 Hey, help's here! We don't have Filipino support, so we hope you don't mind us replying in English. Can you DM us any email addresses that you think you might've used? /CX https://t.co/ldFdZRiNAt",True,account_access_credentials,account_access_credentials,normal,Redirect / DM,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0289,pair_2623625_2623624,2623625,@SpotifyCares my downloaded albums get deleted at least once a month. Seems to correlate to your updates. When is that going to stop?,,@741180 Hey Geoffrey. Sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. Hope this helps /QI,True,offline_downloads_issue,offline_downloads_issue,normal,Other / Miscellaneous,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0290,pair_2626481_2626485,2626482,@SpotifyCares Perfect! Thanks anyway guys ❤️,"Customer: @SpotifyCares Hi, i’m on xbox one and my app tells me my song is playing, i can see the bar moving but there’s no sound?
Brand: @741855 Hey there! Can you try a hard restart of the console (hold the power button for 10 seconds)? Does that make a difference? /AR","@741855 You're welcome! If you ever need us again, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR",False,playback_streaming_issue,,context_dependent_followup,Generic Acknowledgement,hard_case_context_dependent_followup,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0291,pair_2639846_2639845,2639846,"@SpotifyCares Hi, I have a problem with my account family. I subscrive my housband but he can't try to connet to my account. when he try to connect and he fill the position it's show an error.his account is __email__ and my is __email__, why?",,"@744994 Hey Veronica, help's here! We'd suggest deleting your previous tweet as it contains private info. Could you DM it to us instead? We'll look out for your reply /GU https://t.co/ldFdZRiNAt",True,unclear_insufficient_context,,normal,Redirect / DM,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0292,pair_2707028_2707026,2707028,@115888 Will you please make a playlist for me? I literally don't care what songs are on it.,,"@760235 Hi there. We'd love to create a playlist for you, but we need to have an idea what music you're into. You can also check our featured playlists by going to Browse on the app /JU",True,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
cand_0293,pair_2729361_2729360,2729361,@SpotifyCares whats the best way to report incorrect information/artists on spotify? @/DM you or something else??,,"@407994 Hey there, you've reached the right place! Could you DM us the URI of the artist that has the incorrect information, along with a quick description of what's happening exactly? We'll check backstage /GK",True,other_miscellaneous,,normal,Redirect / DM,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0294,pair_2736558_2736556,2736558,"@SpotifyCares Using spotify on my pixelbook, the pause/play button doesnt work when the app is in the background. Is this a Spotify app problem?",,"@766865 Hi Joe, help's here! Does logging out &gt; restarting the device &gt; logging back in help? Keep us in the loop /AV",True,playback_streaming_issue,playback_streaming_issue,normal,Troubleshooting / Actionable,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0295,pair_2740910_2740909,2740910,"@SpotifyCares I updated my student account subscription a day late, now my hulu is broken. Help?",,@767836 Hey there! Could you DM us your account's username or email address? We'll take a look under the hood /GU https://t.co/ldFdZRiNAt,True,plan_management_discount,plan_management_discount,normal,Redirect / DM,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0296,pair_2748511_2748510,2748511,@115888 please review the algorithm responsible for adding Michael Cera to my Discover Weekly playlist,,"@769575 Hey Justin! Discover Weekly is based on what you, and others like you, are listening to. Hopefully it’s more in tune with your tastes next week /AR",True,playlist_library_curation,playlist_library_curation,normal,Other / Miscellaneous,intent_coverage_playlist_library_curation,,,,,,pending,,playlist_library_curation,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playlist_library_curation in the documented taxonomy.
